1110904,美々,1,11109,bibi,美々,びび,42.777418,141.711387,1110904,4
1110905,新千歳空港,1,11109,shinchitosekuko,新千歳空港,しんちとせくうこう,42.787546,141.680823,1110905,5
1110906,南千歳,1,11109,minamichitose,南千歳,みなみちとせ,42.80804,141.675388,1110906,6
1110907,千歳,1,11109,chitose,千歳,ちとせ,42.82811,141.651934,1110907,7
1110908,長都,1,11109,osatsu,長都,おさつ,42.852178,141.622987,1110908,8
1110909,サッポロビール庭園,1,11109,sapporobeerteien,サッポロビール庭園,さっぽろびーるていえん,42.866812,141.605616,1110909,9
1110910,恵庭,1,11109,eniwa,恵庭,えにわ,42.883076,141.586234,1110910,10
1110911,恵み野,1,11109,megumino,恵み野,めぐみの,42.902704,141.574429,1110911,11
1110912,島松,1,11109,shimamatsu,島松,しままつ,42.922504,141.573117,1110912,12
1110913,北広島,1,11109,kitahiroshima,北広島,きたひろしま,42.979239,141.563115,1110913,13
1110914,上野幌,1,11109,kaminopporo,上野幌,かみのっぽろ,43.016177,141.487317,1110914,14
1110915,新札幌,1,11109,shinsapporo,新札幌,しんさっぽろ,43.038732,141.47237,1110915,15
1110916,平和,1,11109,heiwa,平和,へいわ,43.04695,141.437967,1110916,16
1110917,白石,1,11109,shiroishi,白石,しろいし,43.054715,141.413612,1110317,17
1110918,苗穂,1,11109,naebo,苗穂,なえぼ,43.068574,141.377522,1110316,18
1110919,札幌,1,11109,sapporo,札幌,さっぽろ,43.068612,141.350768,1110315,19
1111001,南千歳,1,11110,minamichitose,南千歳,みなみちとせ,42.80804,141.675388,1110906,1
1111002,追分,1,11110,oiwake,追分,おいわけ,42.873316,141.810678,1110506,2
1111003,東追分,1,11110,higashioiwake,東追分,ひがしおいわけ,42.902377,141.83228,1111003,3
1111004,川端,1,11110,kawabata,川端,かわばた,42.914721,141.894791,1111004,4
1111005,滝ノ上,1,11110,takinoe,滝ノ上,たきのうえ,42.910244,141.97628,1111005,5
1111006,十三里,1,11110,tomisato,十三里,とみさと,42.914667,142.024478,1111006,6
1111007,新夕張,1,11110,shinyubari,新夕張,しんゆうばり,42.936611,142.03657,1111007,7
1111008,沼ノ沢,1,11110,numanosawa,沼ノ沢,ぬまのさわ,42.957586,142.030836,1111008,8
1111009,南清水沢,1,11110,minamishimizusawa,南清水沢,みなみしみずさわ,42.985272,142.006597,1111009,9
1111010,清水沢,1,11110,shimizusawa,清水沢,しみずさわ,42.99827,142.007285,1111010,10
1111011,鹿ノ谷,1,11110,shikanotani,鹿ノ谷,しかのたに,43.039447,141.964476,1111011,11
1111012,夕張,1,11110,yubari,夕張,ゆうばり,43.050926,141.967472,1111012,12
1111013,占冠,1,11110,shimukappu,占冠,しむかっぷ,42.993088,142.400078,1111013,13
1111014,トマム,1,11110,tomamu,トマム,とまむ,43.055913,142.610937,1111014,14
1111015,新得,1,11110,shintoku,新得,しんとく,43.082501,142.832432,1110618,15
1111101,苫小牧,1,11111,tomakomai,苫小牧,とまこまい,42.639665,141.596837,1110434,1
1111102,勇払,1,11111,yufutsu,勇払,ゆうふつ,42.632805,141.727667,1111102,2
1111103,浜厚真,1,11111,hamaatsuma,浜厚真,はまあつま,42.606725,141.837071,1111103,3
1111104,浜田浦,1,11111,hamataura,浜田浦,はまたうら,42.590722,141.88362,1111104,4
1111105,鵡川,1,11111,mukawa,鵡川,むかわ,42.578953,141.923892,1111105,5
1111106,汐見,1,11111,shiomi,汐見,しおみ,42.550235,141.945255,1111106,6
1111107,富川,1,11111,tomikawa,富川,とみかわ,42.516865,142.020855,1111107,7
1111108,日高門別,1,11111,hidakamombetsu,日高門別,ひだかもんべつ,42.481237,142.072692,1111108,8
1111109,豊郷,1,11111,toyosato,豊郷,とよさと,42.470119,142.122493,1111109,9
1111110,清畠,1,11111,kiyohata,清畠,きよはた,42.455709,142.176624,1111110,10
1111111,厚賀,1,11111,atsuga,厚賀,あつが,42.430507,142.215896,1111111,11
1111112,大狩部,1,11111,okaribe,大狩部,おおかりべ,42.395695,142.259355,1111112,12
1111113,節婦,1,11111,seppu,節婦,せっぷ,42.38248,142.275541,1111113,13
1111114,新冠,1,11111,niikappu,新冠,にいかっぷ,42.360667,142.312585,1111114,14
1111115,静内,1,11111,shizunai,静内,しずない,42.336559,142.360402,1111115,15
1111116,静内海水浴場,1,11111,shizunaikaisuiyokujo,静内海水浴場,しずないかいすいよくじょう,42.314084,142.400665,1111116,16
1111117,東静内,1,11111,higashishizunai,東静内,ひがししずない,42.304416,142.450485,1111117,17
1111118,春立,1,11111,harutachi,春立,はるたち,42.268515,142.498943,1111118,18
1111119,日高東別,1,11111,hidakatobetsu,日高東別,ひだかとうべつ,42.280837,142.521371,1111119,19
1111120,日高三石,1,11111,hidakamitsuishi,日高三石,ひだかみついし,42.247269,142.566859,1111120,20
1111121,蓬栄,1,11111,hoei,蓬栄,ほうえい,42.264636,142.604517,1111121,21
1111122,本桐,1,11111,honkiri,本桐,ほんきり,42.248205,142.630455,1111122,22
1111123,荻伏,1,11111,ogifushi,荻伏,おぎふし,42.206136,142.689432,1111123,23
1111124,絵笛,1,11111,efue,絵笛,えふえ,42.198428,142.736134,1111124,24
1111125,浦河,1,11111,urakawa,浦河,うらかわ,42.168366,142.769976,1111125,25
1111126,東町,1,11111,higashicho,東町,ひがしちょう,42.156037,142.788931,1111126,26
1111127,日高幌別,1,11111,hidakahorobetsu,日高幌別,ひだかほろべつ,42.142338,142.834519,1111127,27
1111128,鵜苫,1,11111,utoma,鵜苫,うとま,42.134449,142.882513,1111128,28
1111129,西様似,1,11111,nishisamani,西様似,にしさまに,42.138411,142.908737,1111129,29
1111130,様似,1,11111,samani,様似,さまに,42.127936,142.93596,1111130,30
1111201,札幌,1,11112,sapporo,札幌,さっぽろ,43.068612,141.350768,1110315,1
1111202,桑園,1,11112,soen,桑園,そうえん,43.070744,141.332036,1110314,2
1111203,八軒,1,11112,hachiken,八軒,はちけん,43.085845,141.319145,1111203,3
1111204,新川,1,11112,shinkawa,新川,しんかわ,43.098604,141.323824,1111204,4
1111205,新琴似,1,11112,shinkotoni,新琴似,しんことに,43.112928,141.335105,1111205,5
1111206,太平,1,11112,taihei,太平,たいへい,43.12401,141.349526,1111206,6
1111207,百合が原,1,11112,yurigahara,百合が原,ゆりがはら,43.131476,141.360672,1111207,7
1111208,篠路,1,11112,shinoro,篠路,しのろ,43.145152,141.364323,1111208,8
1111209,拓北,1,11112,takuhoku,拓北,たくほく,43.155568,141.381013,1111209,9
1111210,あいの里教育大,1,11112,ainosatokyoikudai,あいの里教育大,あいのさときょういくだい,43.15528,141.39842,1111210,10
1111211,あいの里公園,1,11112,ainosatokoen,あいの里公園,あいのさとこうえん,43.161206,141.413276,1111211,11
1111212,石狩太美,1,11112,ishikarifutomi,石狩太美,いしかりふとみ,43.189801,141.449066,1111212,12
1111213,石狩当別,1,11112,ishikaritobetsu,石狩当別,いしかりとうべつ,43.22208,141.513764,1111213,13
1111214,北海道医療大学,1,11112,hokkaidoiryodaigaku,北海道医療大学,ほっかいどういりょうだいがく,43.230925,141.54995,1111214,14
1111215,石狩金沢,1,11112,ishikarikanazawa,石狩金沢,いしかりかなざわ,43.245385,141.569239,1111215,15
1111216,本中小屋,1,11112,motonakagoya,本中小屋,もとなかごや,43.28019,141.591661,1111216,16
1111217,中小屋,1,11112,nakagoya,中小屋,なかごや,43.306846,141.602341,1111217,17
1111218,月ヶ岡,1,11112,tsukigaoka,月ヶ岡,つきがおか,43.324867,141.61807,1111218,18
1111219,知来乙,1,11112,chiraiotsu,知来乙,ちらいおつ,43.331545,141.649123,1111219,19
1111220,石狩月形,1,11112,ishikaritsukigata,石狩月形,いしかりつきがた,43.340869,141.670193,1111220,20
1111221,豊ヶ岡,1,11112,toyogaoka,豊ヶ岡,とよがおか,43.366645,141.714026,1111221,21
1111222,札比内,1,11112,sappinai,札比内,さっぴない,43.370926,141.742762,1111222,22
1111223,晩生内,1,11112,osokinai,晩生内,おそきない,43.399921,141.779211,1111223,23
1111224,札的,1,11112,satteki,札的,さってき,43.419153,141.803549,1111224,24
1111225,浦臼,1,11112,urausu,浦臼,うらうす,43.430964,141.817376,1111225,25
1111226,鶴沼,1,11112,tsurunuma,鶴沼,つるぬま,43.457673,141.840637,1111226,26
1111227,於札内,1,11112,osatsunai,於札内,おさつない,43.473424,141.840102,1111227,27
